1,7
1,20
1,22
1,26
1,34
1,37
1,40
1,45
1,59
1,87
1,111
1,125
1,128
1,152
1,153
1,177
1,184
1,194
1,195
1,199
1,248
1,252
1,266
1,292
1,298
1,330
1,353
1,360
1,380
1,424
1,427
1,477
1,491
1,492
1,504
1,507
1,527
1,537
1,569
1,575
1,592
1,613
1,633
1,657
1,663
1,711
1,721
1,731
1,733
1,749
1,758
1,763
1,764
1,838
1,850
1,853
1,872
1,950
1,980
1,1006
1,1011
1,1016
1,1029
1,1048
1,1057
1,1084
1,1090
1,1148
1,1255
1,1275
1,1293
1,1325
1,1334
1,1381
1,1386
1,1402
1,1465
1,1524
1,1588
1,1623
1,1624
1,1658
1,1662
1,1741
1,1830
1,1971
1,2032
1,2134
1,2187
1,2223
1,2347
1,2383
1,2495
1,2503
1,2661
1,2679
1,2777
1,3043
1,3056
1,3113
1,3230
1,3245
1,3257
1,3267
1,3394
1,3410
1,3470
1,3534
1,3540
1,3569
1,3570
1,3779
1,3801
1,3938
1,4225
1,4281
1,4343
1,4346
1,4659
1,4679
1,4725
1,4745
1,4759
1,4860
1,4927
1,4933
1,4996
1,5003
1,5032
1,5092
1,5103
1,5156
1,5201
1,5396
1,5398
1,5432
1,5570
1,5601
1,5671
1,5736
1,5900
1,5930
1,5960
1,6023
1,6071
1,6218
1,6220
1,6224
1,6317
1,6367
1,6439
1,6463
1,6471
1,6497
1,6576
1,6584
1,6684
1,6764
1,6775
1,6872
1,7106
1,7198
1,7202
1,7240
1,7277
1,7320
1,7454
1,7499
1,7511
1,7571
1,7706
1,7761
1,7889
1,8150
1,8179
1,8190
1,8267
1,8493
1,8557
1,8644
1,8781
1,8825
1,8869
1,9115
1,9261
1,9289
1,9319
1,9326
1,9350
1,9613
1,9715
1,9736
1,9909
1,10101
1,10332
1,10386
1,10403
1,10513
1,10518
1,10519
1,10551
1,10587
1,10665
1,10873
1,10880
1,10915
1,10958
1,11015
1,11068
1,11128
1,11131
1,11144
1,11651
1,11962
1,12203
1,12825
1,12902
1,12941
1,12954
1,13281
1,13364
1,13412
1,13535
1,13717
1,13828
1,13830
1,13842
1,13924
0.83333,253
0.83333,267
0.83333,324
0.83333,536
0.83333,1128
0.83333,1454
0.83333,1590
0.83333,1618
0.83333,1675
0.83333,1676
0.83333,1720
0.83333,1964
0.83333,2014
0.83333,2280
0.83333,2651
0.83333,3458
