1,8
1,37
1,66
1,87
1,120
1,138
1,158
1,181
1,192
1,199
1,208
1,287
1,351
1,353
1,361
1,376
1,397
1,402
1,453
1,491
1,504
1,544
1,557
1,579
1,633
1,669
1,671
1,677
1,685
1,729
1,779
1,784
1,801
1,853
1,898
1,927
1,1016
1,1048
1,1078
1,1160
1,1203
1,1322
1,1386
1,1391
1,1423
1,1447
1,1448
1,1563
1,1601
1,1627
1,1658
1,1673
1,1690
1,1716
1,1771
1,1808
1,1820
1,1908
1,2069
1,2133
1,2142
1,2193
1,2213
1,2669
1,2708
1,2727
1,2965
1,3034
1,3180
1,3230
1,3267
1,3374
1,3534
1,3575
1,3592
1,3612
1,3683
1,3722
1,3803
1,3901
1,4195
1,4218
1,4346
1,4705
1,4756
1,4759
1,4927
1,5156
1,5266
1,5373
1,5424
1,5556
1,5603
1,5671
1,5672
1,5708
1,5736
1,5817
1,5875
1,6210
1,6218
1,6325
1,6529
1,6651
1,6684
1,6705
1,6706
1,6739
1,6828
1,6852
1,6873
1,7019
1,7277
1,7463
1,7479
1,7571
1,7709
1,7790
1,7793
1,7830
1,8061
1,8163
1,8192
1,8221
1,8327
1,8557
1,8695
1,8781
1,8869
1,8934
1,9407
1,9493
1,9613
1,9619
1,9691
1,9736
1,10101
1,10110
1,10317
1,10551
1,10554
1,10619
1,11028
1,11118
1,11129
1,11181
1,11309
1,11358
1,11651
1,11962
1,12110
1,12958
1,12981
1,13281
1,13291
1,13364
1,13603
1,13697
1,13711
1,13717
1,13828
1,13830
1,13833
1,13851
1,13870
1,13884
1,13913
1,13924
0.90909,3072
0.90909,6066
0.90909,11125
0.9,43
0.9,106
0.9,111
0.9,175
0.9,180
0.9,187
0.9,204
0.9,217
0.9,218
0.9,226
0.9,248
0.9,292
0.9,324
0.9,329
0.9,360
0.9,374
0.9,424
0.9,434
0.9,495
0.9,531
0.9,536
0.9,602
0.9,613
0.9,772
0.9,775
0.9,872
0.9,894
0.9,1056
0.9,1130
0.9,1293
0.9,1313
0.9,1334
0.9,1385
0.9,1474
0.9,1580
0.9,1590
0.9,1613
0.9,1838
0.9,2014
0.9,2053
0.9,2077
0.9,2094
0.9,2159
0.9,2347
0.9,2570
0.9,2812
0.9,3214
0.9,3477
0.9,3497
0.9,3834
0.9,3987
0.9,4046
