1,6
1,7
1,22
1,24
1,26
1,37
1,40
1,59
1,62
1,65
1,83
1,87
1,111
1,125
1,129
1,141
1,152
1,184
1,194
1,195
1,199
1,208
1,245
1,248
1,250
1,252
1,266
1,279
1,292
1,315
1,330
1,356
1,380
1,424
1,429
1,450
1,475
1,491
1,504
1,507
1,527
1,537
1,597
1,613
1,617
1,624
1,641
1,657
1,711
1,731
1,763
1,772
1,785
1,806
1,820
1,850
1,853
1,929
1,1011
1,1016
1,1040
1,1084
1,1090
1,1128
1,1130
1,1148
1,1219
1,1255
1,1275
1,1290
1,1325
1,1362
1,1446
1,1465
1,1527
1,1542
1,1563
1,1588
1,1675
1,1771
1,1832
1,1940
1,2069
1,2085
1,2143
1,2193
1,2199
1,2224
1,2342
1,2536
1,2651
1,2661
1,2703
1,2704
1,2732
1,2741
1,2787
1,2833
1,2842
1,2893
1,2910
1,3034
1,3043
1,3208
1,3245
1,3410
1,3465
1,3534
1,3570
1,3803
1,3834
1,3901
1,3903
1,3912
1,3938
1,3941
1,4081
1,4333
1,4497
1,4598
1,4720
1,4756
1,4780
1,4787
1,4859
1,4919
1,4927
1,4931
1,4986
1,5032
1,5116
1,5227
1,5245
1,5333
1,5373
1,5418
1,5517
1,5570
1,5586
1,5618
1,5672
1,5695
1,5729
1,5832
1,5905
1,6010
1,6040
1,6069
1,6071
1,6139
1,6177
1,6224
1,6394
1,6547
1,6578
1,6651
1,6775
1,6787
1,6828
1,6894
1,6930
1,7019
1,7202
1,7338
1,7463
1,7571
1,7715
1,7732
1,7793
1,7902
1,8016
1,8061
1,8106
1,8192
1,8327
1,8468
1,8644
1,8674
1,8687
1,8792
1,8982
1,9115
1,9144
1,9149
1,9483
1,9636
1,9861
1,9884
1,10060
1,10092
1,10164
1,10265
1,10287
1,10358
1,10518
1,10525
1,10564
1,10585
1,10587
1,10619
1,10700
1,10710
1,10819
1,10907
1,10915
1,10922
1,10926
1,10939
1,10945
1,10958
1,10986
1,11014
1,11015
1,11028
1,11069
1,11107
1,11131
1,11144
1,11342
1,11358
1,11456
1,11529
1,11633
1,11962
1,12080
1,12112
1,12265
1,12432
1,12720
1,12900
1,12954
1,12958
1,13051
1,13076
1,13251
1,13274
1,13291
1,13364
1,13386
1,13423
1,13833
1,13860
0.83333,181
0.83333,5126
0.83333,6463
0.83333,11309
0.83333,11607
0.83333,12089
0.8,10
0.8,69
0.8,101
0.8,217
0.8,398
0.8,1049
0.8,1283
0.8,2690
0.8,3497
0.8,5964
0.8,9372
0.8,10165
0.8,10411
0.75,1809
0.75,2029
0.75,2110
0.75,2570
0.75,2656
0.75,3360
0.75,3900
0.75,4839
0.75,6124
0.75,6705
0.75,7499
0.75,8970
0.75,9951
0.66667,226
0.66667,287
0.66667,293
0.66667,294
0.66667,329
0.66667,360
0.66667,411
0.66667,434
0.66667,503
0.66667,569
0.66667,696
0.66667,714
0.66667,749
0.66667,764
0.66667,879
0.66667,1034
0.66667,1474
0.66667,1613
0.66667,1693
0.66667,1836
0.66667,2032
0.66667,2179
0.66667,2184
0.66667,2383
0.66667,2696
0.66667,2997
0.66667,3257
0.66667,4397
0.66667,4814
0.66667,5171
0.66667,5387
0.66667,5706
0.66667,5817
0.66667,6000
0.66667,6070
0.66667,6180
0.66667,6317
0.66667,6471
0.66667,6497
0.66667,6833
0.66667,8695
0.66667,9199
0.66667,9317
0.66667,9426
0.66667,9726
0.66667,9909
0.66667,10586
0.66667,10655
0.66667,13149
0.625,117
0.625,298
0.625,404
0.625,669
0.625,945
0.625,1334
0.625,1391
0.625,1576
0.625,3178
0.625,3737
0.625,5875
0.625,6706
0.625,8044
0.625,9701
0.625,9843
0.5,43
0.5,45
0.5,48
0.5,53
0.5,66
0.5,88
0.5,106
0.5,120
0.5,185
0.5,190
0.5,206
0.5,239
0.5,314
0.5,423
0.5,445
0.5,520
0.5,575
0.5,576
0.5,590
0.5,618
0.5,715
0.5,721
0.5,741
0.5,753
0.5,757
0.5,766
0.5,775
0.5,783
0.5,825
0.5,872
0.5,876
0.5,918
0.5,980
0.5,1129
0.5,1156
0.5,1160
0.5,1259
0.5,1294
0.5,1381
0.5,1385
0.5,1386
0.5,1539
0.5,1643
0.5,1690
0.5,1808
0.5,1840
0.5,1853
0.5,1964
0.5,1984
0.5,2077
0.5,2118
0.5,2340
0.5,2540
0.5,2577
0.5,2695
0.5,2708
0.5,2939
0.5,3186
0.5,3230
0.5,3268
0.5,3383
0.5,3394
0.5,3416
0.5,3450
0.5,3483
0.5,3569
0.5,3734
0.5,3801
0.5,3859
0.5,3865
0.5,3978
0.5,4131
0.5,4195
0.5,4218
0.5,4430
0.5,4635
0.5,4659
0.5,4744
0.5,5003
0.5,5201
0.5,5208
0.5,5479
0.5,5556
