1,114
0.99998,929
0.99989,13412
0.99973,11962
0.99935,12265
0.99564,2143
0.99213,11677
0.98908,11128
0.98072,393
0.97788,8150
0.97422,3509
0.97341,11342
0.96872,12432
0.96076,1038
0.95867,1283
0.95827,329
0.95487,10954
0.95418,13051
0.95224,12981
0.95203,1771
0.93714,12958
0.93035,13603
0.92425,398
0.92362,5979
0.92311,10915
0.92185,12941
0.92143,1640
0.91972,12902
0.91852,495
0.91818,5702
0.91779,820
0.9135,267
0.90605,6894
0.89911,764
0.89771,11014
0.89595,208
0.88829,6124
0.88784,11125
0.88707,22
0.88613,187
0.88183,11529
0.88178,9199
0.86956,8190
0.86719,10585
0.86631,10701
0.86431,11264
0.86428,1160
0.85794,12447
0.85683,1290
0.8526,13913
0.85171,806
0.85037,2893
0.84773,8989
0.84548,1073
0.84518,2842
0.84382,10907
0.84056,1423
0.83967,348
0.83624,3415
0.83185,10919
0.83128,10197
0.83088,2503
0.82891,12203
0.82848,1448
0.8276,10359
0.82512,3859
0.82511,2032
0.82507,860
0.82422,9857
0.82188,10525
0.82161,784
0.82075,34
0.82055,5964
0.81942,1049
0.81868,9493
0.81817,677
0.81771,11069
0.81723,40
0.81003,194
0.80956,834
0.80889,4492
0.80458,2282
0.80439,11144
0.80387,6325
0.80334,1693
0.80263,3569
0.80049,11181
0.80018,29
0.80018,2398
0.80013,2340
0.80002,10958
0.7996,641
0.79874,2085
0.79827,11527
0.79816,9335
0.79573,10682
0.79261,2578
0.79116,13281
0.79091,13441
0.79025,741
0.78886,4917
0.78793,6958
0.78526,13842
0.78519,711
0.7839,8468
0.78332,10891
0.78209,125
0.78087,772
0.78035,4166
0.77964,7463
0.77621,9619
0.77431,4859
0.7737,3186
0.77269,2965
0.77206,6218
0.77205,10926
0.77203,2713
0.77183,421
0.77152,4131
0.77116,1391
0.77068,24
0.76996,5875
0.76955,248
0.76952,4679
0.76734,3497
0.76698,214
0.76656,10587
0.76572,2561
0.76405,2118
0.76388,822
0.76366,12879
0.76362,77
0.76337,1601
0.76126,3575
0.7605,12134
0.75978,13600
0.75931,13535
0.75925,324
0.75849,7764
0.75805,6224
0.7557,481
0.75534,1808
0.7543,7725
0.75411,405
0.75371,11131
0.75355,10945
0.75335,9994
0.75223,12110
0.75176,8875
0.7513,434
0.75115,13012
0.75034,9517
0.75006,5638
0.7488,12089
0.74819,411
